Id,Sales
1,4339.978756523133
857,4339.978756523133
1713,5166.7723357321765
2569,5089.964680908113
3425,4033.7376078509656
4281,4033.7376078509656
5137,3855.337275123097
5993,4158.399429433028
6849,4158.399429433028
7705,3987.976239158999
8561,3987.976239158999
9417,4033.7376078509656
10273,4033.7376078509656
11129,4884.999151972289
11985,5208.918485768058
12841,5208.918485768058
13697,5208.918485768058
14553,5449.316592071396
15409,4033.7376078509656
16265,4033.7376078509656
17121,3855.337275123097
17977,4158.399429433028
18833,4158.399429433028
19689,4158.399429433028
20545,4158.399429433028
21401,4033.7376078509656
22257,4033.7376078509656
23113,4339.978756523133
23969,4339.978756523133
24825,4339.978756523133
25681,5166.7723357321765
26537,5089.964680908113
27393,4033.7376078509656
28249,4033.7376078509656
29105,3855.337275123097
29961,4241.773654457493
30817,4241.773654457493
31673,4241.773654457493
32529,4241.773654457493
33385,4033.7376078509656
34241,4033.7376078509656
35097,4884.999151972289
35953,4884.999151972289
36809,4884.999151972289
37665,4884.999151972289
38521,5646.925878070349
39377,4339.9427456786525
40233,4339.9427456786525
2,7486.872778597972
858,8291.767354591624
1714,9243.76182987582
2570,9387.282556198705
3426,3831.5663477371695
4282,3831.5663477371695
5138,6084.65776858579
5994,6084.65776858579
6850,6350.485112420158
7706,6350.485112420158
8562,6350.485112420158
9418,3831.5663477371695
10274,3831.5663477371695
11130,7527.241423668499
11986,7527.241423668499
12842,8291.767354591624
13698,9243.76182987582
14554,12827.647018228054
15410,3740.9195832789887
16266,3740.9195832789887
17122,6297.749075142777
17978,5202.655347345602
18834,5202.655347345602
19690,5202.655347345602
20546,4961.950286981317
21402,3740.9195832789887
22258,3740.9195832789887
23114,7237.160576038155
23970,7486.872778597972
24826,8291.767354591624
25682,8050.598493243008
26538,9387.282556198705
27394,3831.5663477371695
28250,3831.5663477371695
29106,5607.201013225974
29962,5607.201013225974
30818,6350.485112420158
31674,6350.485112420158
32530,6350.485112420158
33386,3831.5663477371695
34242,3831.5663477371695
35098,7527.241423668499
35954,7527.241423668499
36810,8291.767354591624
37666,9243.76182987582
38522,10440.241186644873
39378,4244.029313375743
40234,4244.029313375743
3,8417.63611302809
859,8417.63611302809
1715,10525.181226601757
2571,13000.74010125491
3427,2711.778772642417
4283,6770.037223606216
5139,8184.905597726749
5995,8751.67061141113
6851,8751.67061141113
7707,8751.67061141113
8563,10807.087165911724
9419,2890.0468298795604
10275,6770.037223606216
11131,10138.301842657527
11987,10138.301842657527
12843,11563.458357377738
13699,11563.458357377738
14555,10038.82390936601
15411,4389.273764878358
16267,8292.407338698993
17123,9921.036468636023
17979,9005.431421338031
18835,9005.431421338031
19691,9005.431421338031
20547,10807.087165911724
21403,4389.273764878358
22259,6770.037223606216
23115,10650.399387674523
23971,10650.399387674523
24827,10650.399387674523
25683,11898.847100472716
26539,13000.74010125491
27395,6358.1192093442105
28251,6770.037223606216
